prompt,ppl_base,next_token_loss_base,original_index,ppl_spike_90,label,mean_cluster_risk,max_cluster_risk,std_cluster_risk,median_cluster_risk,n_hits,n_unique_features,polysemantic_ratio,feature_entropy,weighted_entropy,dominance_ratio,label_proba,label_pred
"Context:
The watch on my wrist came with a manual full of specs, from GPS accuracy to water resistance, and I actually read it. After fixing a loose cabinet door, I headed to the dentist and then spent the evening sorting taxes and setting a savings goal I could tolerate. A late-night segment on Brexit negotiations broke down the deal like a puzzle with missing pieces. Before sleep, I read a biography for class, thought about privilege and grace, tested a virtual reality education demo, and ended by cooking and writing a review of the watch strap.",55.083782,4.0088553,622,8.506247,0,2.6736355,4361.7495,66.39763,0.0,69467,679,0.009774425,6.5206213,4.9674096,1631.3927,0.0019630277529358864,0.0
"Context:
The agreement covered a short contract term for a private exhibit inside Meadow Spa, with exclusivity guaranteed to a small list of invitees. Hi, said the curator, originally from Oslo, as she explained the limitations and the modest allowance for framing supplies. An assistant did intelligence gathering on similar shows, then went to the courtyard to tend the new plants. Inside, he placed each piece where the lighting would lift the color, but time was running before the next timed group entered. The artist rushed to finish two extra sketches and refined the shading so both quantity and quality rose by the final slot.",168.28589,5.125664,623,11.706249,0,2.4434671,3695.6694,57.325153,0.0,74386,690,0.009275939,6.5366917,5.116111,1512.4695,0.005359021946787834,0.0
"Context:
On the town’s yearly awards night, the stage crew and ushers worked with practiced calm. The program coordinator had a binder full of names, timings, and backup plans. When a presenter forgot his cue, a staff member whispered it at the perfect moment and saved him. The night ended with tired smiles and a stack of résumés collected from the job table in the lobby.",32.876297,3.4927518,624,7.375,1,3.1296008,5135.2617,68.026344,0.0,50457,700,0.013873199,6.55108,4.9772263,1640.868,0.9930630326271057,1.0
"Context:
The warehouse team relied on a professionals network to coordinate shared equipment. When a new contractor arrived, the system enforced strict user registration requirements before granting access. A calendar view displayed service availability for lifts and trucks by hour. After onboarding, the contractor could submit network actions to reserve and release items properly.",162.57948,5.091167,625,13.274998,1,2.8099265,3996.4797,68.48492,0.0,38720,649,0.016761364,6.475433,4.4132566,1422.272,0.9910722374916077,1.0
"Context:
A text message thread became confusing because short replies lacked clear endings. He added a question mark to show he was asking, not accusing. Then he placed a period to signal he was done arguing. End-of-sentence punctuation prevented the next misunderstanding.",50.962646,3.931093,626,9.3375,1,2.2465723,3695.6694,54.599377,0.0,33813,655,0.019371247,6.4846354,4.278813,1645.0259,0.9959169030189514,1.0
"Context:
The motel lobby had posters for a comedy show, but my first stop was the back room where their Whirlpool dishwasher was flashing an error. I helped clear a blockage from the drain hose so they could reopen the café. Afterward, I paid for a fax service to send daycare forms tied to an adjudication process, then got a VoIP update about kidney and bladder tests. That evening, the TV cycled between a fantasy series and political coverage, dropping proper nouns nonstop while appliances ran their steady routines.",132.31825,4.88521,627,12.5,0,2.5905468,4877.4243,62.10641,0.0,62802,735,0.011703449,6.5998707,5.1133704,1882.7778,0.03495245426893234,0.0
"Context:
A brochure on the counter opened with a block of names and acronyms, crediting sponsors and organizers before anything else. Past that, it advertised a lineup of floor lamps, a beginner’s guitar, and a set of minimalist stools with easy-care upholstery. In the side hall, a poster explained a chemical process in clinical language, complete with a diagram of reactions and a warning about exposure limits. The guided tour continued to a historic waterfront and then ended with a catered spread of kimchi, rice bowls, and a K-pop track pulsing from the speakers.",73.338486,4.2950854,628,11.75,0,2.4137182,3649.444,56.55904,0.0,71969,713,0.009907044,6.5694814,5.1332946,1511.9595,0.003437603823840618,0.0
"Context:
At the lab bench, I grabbed a pocket caliper to measure the thickness of a plastic spacer. The jaws slid smoothly, and the display flickered between millimeters and inches. It was a small instrument, but it made the difference between a part that fit and one that jammed. I wrote the measurement on tape and stuck it to the sample bag.",21.915716,3.087204,629,7.1687474,1,2.8304963,4168.371,62.362633,0.0,44938,706,0.015710535,6.559615,4.850787,1472.6644,0.9818800687789917,1.0
"Context:
A box labeled urgent was handed off with a signature, and the courier’s time was praised as exceptional delivery capability. Onstage, a civic discussion about humane treatment ran through parliamentary procedure, and a small silver clip held the notes together. The venue team checked the schedule and escorted the guest to a specific chair near the stage door, using the hall’s numbered signs. As the program evolved from one segment to another, the sense of progression felt deliberate and controlled. Afterward, attendees wandered across different locations, stepping briskly while keeping track of tiny tokens and receipts.",88.00118,4.47735,630,9.5625,0,2.490092,4555.1274,61.499935,0.0,71932,694,0.009648001,6.542472,5.0388055,1829.3008,0.0034939441829919815,0.0
"Context:
The cruise ship’s entertainment director announced a show, but the dining crew looked stressed because the Whirlpool dishwasher was flashing an error. After the filter was cleaned, the galley regained its pace and the trays kept moving. I went to the guest services desk to fax adjudication paperwork related to a daycare complaint and listened on VoIP to a doctor describing kidney and bladder findings. Later, a fantasy-themed quiz in the lounge mixed fictional place names with media references and political figures while appliances hummed in the background.",123.3083,4.8146877,631,12.44999,0,2.5176442,5586.477,59.257454,0.0,63998,722,0.011281602,6.582025,5.090042,2218.9304,0.004393039271235466,0.0
"Context:
In the lab notebook, the protocol started with a careful note about reagent purity and the exact molarity needed for the buffer. The technician recorded a temperature curve and circled the point where the reaction rate abruptly changed. A line of dense terminology followed, describing the enzyme pathway and the expected byproducts. When the spectrometer finally stabilized, she saved the readout and labeled it with the process stage and sample ID.",53.972855,3.9884813,632,8.887496,1,2.5886784,3158.5083,58.243256,0.0,51694,707,0.013676636,6.561031,4.914596,1220.1239,0.9740514159202576,1.0
"Context:
At the airport kiosk, Jordan Reyes scanned the headline feed while waiting for coffee. A push alert flashed about a minister’s resignation in London, and the name stuck in his mind. On the shelf, a stack of Zephyr Cola cans had a new label that looked like a movie tie-in. He snapped a photo to send to his friend who always notices branding first.",62.099323,4.128735,633,10.293745,1,2.6830308,4619.587,65.86715,0.0,48609,699,0.014380053,6.5496507,4.7317553,1721.7793,0.9628851413726807,1.0
"Context:
At the airport hotel, a coach paced by the meeting rooms while families waited for their early departures. A legal clerk reviewed contracts at a corner table, and a senior lawyer joined for a whispered conversation. In the lounge, a pastor offered a short prayer to someone who had missed a flight. The whole place hummed with rolling suitcases and muffled announcements. When the bus arrived, everyone stood at once as if the building itself had been holding its breath.",46.221363,3.8334422,634,8.599999,1,2.95171,5436.072,65.826294,0.0,57814,693,0.011986716,6.54103,5.0461416,1841.6687,0.8045309782028198,1.0
"Context:
The hotel bar was packed after the concert, yet the kitchen nearly ran out of clean glasses because the Whirlpool dishwasher wouldn’t drain. A staff member cleared the blockage and restarted it, muttering about the dinner rush. I walked to the business center to fax documents for an adjudication hearing and answered a VoIP update about kidney and bladder tests. In the lounge, a fantasy fan group name-checked fictional cities, media creators, politicians, and university departments while the kitchen appliances beeped steadily behind the door.",87.224625,4.468487,635,10.099998,0,3.0948992,3781.6152,69.00991,0.0,63988,710,0.01109583,6.565265,5.1238284,1221.8864,0.010006950236856937,0.0
